127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /img/icons/favicon-16x16.png HTTP/1.1" 200 13342 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /manifest.json HTTP/1.1" 200 454 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:38:49 +0800] "GET /img/icons/android-chrome-192x192.png HTTP/1.1" 200 2484 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:42:49 +0800] "GET / HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:42:50 +0800] "GET /fonts/element-icons.535877f5.woff HTTP/1.1" 200 28200 "http://localhost/css/app.fd9b670b.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:42:54 +0800] "POST /api/employee/login HTTP/1.1" 499 0 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36 Edg/124.0.0.0"
127.0.0.1 - - [27/Apr/2024:15:48:30 +0800] "POST / HTTP/1.1" 405 157 "-" "-"
127.0.0.1 - - [27/Apr/2024:15:48:30 +0800] "POST / HTTP/1.1" 405 157 "-" "-"
127.0.0.1 - - [27/Apr/2024:15:48:30 +0800] "POST / HTTP/1.1" 405 157 "-" "-"
127.0.0.1 - - [27/Apr/2024:15:48:30 +0800] "POST / HTTP/1.1" 405 157 "-" "-"
127.0.0.1 - - [27/Apr/2024:16:04:12 +0800] "GET / HTTP/1.1" 200 2012 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
127.0.0.1 - - [27/Apr/2024:16:04:12 +0800] "GET /css/app.fd9b670b.css HTTP/1.1" 200 364764 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
127.0.0.1 - - [27/Apr/2024:16:04:12 +0800] "GET /css/chunk-vendors.37cc3fbd.css HTTP/1.1" 200 7903 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
127.0.0.1 - - [27/Apr/2024:16:04:12 +0800] "GET /js/app.d0aa4eb3.js HTTP/1.1" 200 57032 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
127.0.0.1 - - [27/Apr/2024:16:04:12 +0800] "GET /js/chunk-vendors.9b7e46a0.js HTTP/1.1" 200 2333478 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
127.0.0.1 - - [27/Apr/2024:16:04:12 +0800] "GET /css/404.6a750851.css HTTP/1.1" 200 5256 "http://localhost/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36"
