2022/09/13 09:52:09 [emerg] 16120#18744: CreateFile() "E:\2022新版课程\苍穹外卖项目\授课资料\day01\资料\前端运行环境\nginx-1.20.2/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2024/05/15 15:02:04 [error] 24764#24796: *57 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "POST /api/employee/logout HTTP/1.1", upstream: "http://[::1]:8080/admin/employee/logout", host: "localhost", referrer: "http://localhost/"
2024/05/15 15:11:14 [error] 24764#24796: *62 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "POST /api/employee/login HTTP/1.1", upstream: "http://[::1]:8080/admin/employee/login", host: "localhost", referrer: "http://localhost/"
2024/05/15 15:11:16 [error] 24764#24796: *62 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "POST /api/employee/login HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/employee/login", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:43 [error] 14756#22472: *38 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/order/conditionSearch?page=1&pageSize=10&status=2 HTTP/1.1", upstream: "http://[::1]:8080/admin/order/conditionSearch?page=1&pageSize=10&status=2", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:43 [error] 14756#22472: *44 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewDishes HTTP/1.1", upstream: "http://[::1]:8080/admin/workspace/overviewDishes", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:43 [error] 14756#22472: *45 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewSetmeals HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/workspace/overviewSetmeals", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:43 [error] 14756#22472: *45 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewSetmeals HTTP/1.1", upstream: "http://localhost/admin/workspace/overviewSetmeals", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:43 [error] 14756#22472: *40 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /ws/50z3u2df39v HTTP/1.1", upstream: "http://127.0.0.1:8080/ws/50z3u2df39v", host: "localhost"
2024/06/01 21:15:43 [error] 14756#22472: *41 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/shop/status HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/shop/status", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:43 [error] 14756#22472: *41 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/shop/status HTTP/1.1", upstream: "http://localhost/admin/shop/status", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:43 [error] 14756#22472: *42 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/businessData HTTP/1.1", upstream: "http://[::1]:8080/admin/workspace/businessData", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:43 [error] 14756#22472: *42 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/businessData HTTP/1.1", upstream: "http://localhost/admin/workspace/businessData", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:43 [error] 14756#22472: *43 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewOrders HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/workspace/overviewOrders", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:43 [error] 14756#22472: *43 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewOrders HTTP/1.1", upstream: "http://localhost/admin/workspace/overviewOrders", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:45 [error] 14756#22472: *38 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/order/conditionSearch?page=1&pageSize=10&status=2 HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/order/conditionSearch?page=1&pageSize=10&status=2", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:15:45 [error] 14756#22472: *44 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewDishes HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/workspace/overviewDishes", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:38 [error] 14756#22472: *58 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/order/conditionSearch?page=1&pageSize=10&status=2 HTTP/1.1", upstream: "http://[::1]:8080/admin/order/conditionSearch?page=1&pageSize=10&status=2", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:38 [error] 14756#22472: *61 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /ws/36kxho7kdy6 HTTP/1.1", upstream: "http://127.0.0.1:8080/ws/36kxho7kdy6", host: "localhost"
2024/06/01 21:33:38 [error] 14756#22472: *67 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewSetmeals HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/workspace/overviewSetmeals", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:38 [error] 14756#22472: *67 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewSetmeals HTTP/1.1", upstream: "http://localhost/admin/workspace/overviewSetmeals", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:38 [error] 14756#22472: *65 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewOrders HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/workspace/overviewOrders", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:38 [error] 14756#22472: *65 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewOrders HTTP/1.1", upstream: "http://localhost/admin/workspace/overviewOrders", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:38 [error] 14756#22472: *66 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewDishes HTTP/1.1", upstream: "http://[::1]:8080/admin/workspace/overviewDishes", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:38 [error] 14756#22472: *66 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewDishes HTTP/1.1", upstream: "http://localhost/admin/workspace/overviewDishes", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:38 [error] 14756#22472: *63 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/shop/status HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/shop/status", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:38 [error] 14756#22472: *63 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/shop/status HTTP/1.1", upstream: "http://localhost/admin/shop/status", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:38 [error] 14756#22472: *64 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/businessData HTTP/1.1", upstream: "http://[::1]:8080/admin/workspace/businessData", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:38 [error] 14756#22472: *64 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/businessData HTTP/1.1", upstream: "http://localhost/admin/workspace/businessData", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:41 [error] 14756#22472: *58 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/order/conditionSearch?page=1&pageSize=10&status=2 HTTP/1.1", upstream: "http://localhost/admin/order/conditionSearch?page=1&pageSize=10&status=2", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:41 [error] 14756#22472: *64 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/shop/status HTTP/1.1", upstream: "http://localhost/admin/shop/status", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:41 [error] 14756#22472: *63 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/businessData HTTP/1.1", upstream: "http://localhost/admin/workspace/businessData", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:41 [error] 14756#22472: *66 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewOrders HTTP/1.1", upstream: "http://localhost/admin/workspace/overviewOrders", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:41 [error] 14756#22472: *65 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewDishes HTTP/1.1", upstream: "http://localhost/admin/workspace/overviewDishes", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:41 [error] 14756#22472: *67 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/workspace/overviewSetmeals HTTP/1.1", upstream: "http://localhost/admin/workspace/overviewSetmeals", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:43 [error] 14756#22472: *67 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "POST /api/employee/login HTTP/1.1", upstream: "http://localhost/admin/employee/login", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:44 [error] 14756#22472: *67 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "POST /api/employee/login HTTP/1.1", upstream: "http://localhost/admin/employee/login", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:44 [error] 14756#22472: *67 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "POST /api/employee/login HTTP/1.1", upstream: "http://localhost/admin/employee/login", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:44 [error] 14756#22472: *67 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "POST /api/employee/login HTTP/1.1", upstream: "http://localhost/admin/employee/login", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:44 [error] 14756#22472: *67 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "POST /api/employee/login HTTP/1.1", upstream: "http://localhost/admin/employee/login", host: "localhost", referrer: "http://localhost/"
2024/06/01 21:33:44 [error] 14756#22472: *67 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "POST /api/employee/login HTTP/1.1", upstream: "http://localhost/admin/employee/login", host: "localhost", referrer: "http://localhost/"
2024/06/07 10:38:22 [error] 6164#27752: *26 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/shop/status HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/shop/status", host: "localhost", referrer: "http://localhost/"
2024/06/07 10:38:22 [error] 6164#27752: *27 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/employee/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://[::1]:8080/admin/employee/page?page=1&pageSize=10", host: "localhost", referrer: "http://localhost/"
2024/06/07 10:38:22 [error] 6164#27752: *27 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/employee/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://localhost/admin/employee/page?page=1&pageSize=10", host: "localhost", referrer: "http://localhost/"
2024/06/07 10:38:23 [error] 6164#27752: *32 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /ws/e5wgomeocg7 HTTP/1.1", upstream: "http://127.0.0.1:8080/ws/e5wgomeocg7", host: "localhost"
2024/06/07 10:38:24 [error] 6164#27752: *26 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/shop/status HTTP/1.1", upstream: "http://[::1]:8080/admin/shop/status", host: "localhost", referrer: "http://localhost/"
2024/06/08 17:44:06 [error] 17964#35744: *18 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/dish/page?page=1&pageSize=10&status= HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/dish/page?page=1&pageSize=10&status=", host: "localhost", referrer: "http://localhost/"
2024/06/08 17:44:06 [error] 17964#35744: *19 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/category/list?type=1 HTTP/1.1", upstream: "http://[::1]:8080/admin/category/list?type=1", host: "localhost", referrer: "http://localhost/"
2024/06/08 17:44:06 [error] 17964#35744: *19 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/category/list?type=1 HTTP/1.1", upstream: "http://localhost/admin/category/list?type=1", host: "localhost", referrer: "http://localhost/"
2024/06/08 17:44:06 [error] 17964#35744: *22 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/category/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://127.0.0.1:8080/admin/category/page?page=1&pageSize=10", host: "localhost", referrer: "http://localhost/"
2024/06/08 17:44:06 [error] 17964#35744: *22 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/category/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://localhost/admin/category/page?page=1&pageSize=10", host: "localhost", referrer: "http://localhost/"
2024/06/08 17:44:08 [error] 17964#35744: *22 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/category/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://localhost/admin/category/page?page=1&pageSize=10", host: "localhost", referrer: "http://localhost/"
2024/06/08 17:44:08 [error] 17964#35744: *19 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/shop/status HTTP/1.1", upstream: "http://localhost/admin/shop/status", host: "localhost", referrer: "http://localhost/"
2024/06/08 17:44:10 [error] 17964#35744: *25 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /ws/5zckklcxb4l HTTP/1.1", upstream: "http://127.0.0.1:8080/ws/5zckklcxb4l", host: "localhost"
2024/06/08 17:44:12 [error] 17964#35744: *19 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/category/page?page=1&pageSize=10 HTTP/1.1", upstream: "http://localhost/admin/category/page?page=1&pageSize=10", host: "localhost", referrer: "http://localhost/"
2024/06/08 17:44:12 [error] 17964#35744: *22 no live upstreams while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /api/shop/status HTTP/1.1", upstream: "http://localhost/admin/shop/status", host: "localhost", referrer: "http://localhost/"
2024/06/08 17:44:14 [error] 17964#35744: *27 connect() failed (10061: No connection could be made because the target machine actively refused it) while connecting to upstream, client: 127.0.0.1, server: localhost, request: "GET /ws/bwgnp8jzgsm HTTP/1.1", upstream: "http://127.0.0.1:8080/ws/bwgnp8jzgsm", host: "localhost"
